FoodExp,Residence,HholdSize,RestMeals,Gender,Age,Income
897.84,3,4,0,1,31,3748.679
534.708,3,3,0,1,47,2599.728
947.388,3,7,0,1,53,2485.65
495.444,3,4,0,1,44,2894.618
363.552,3,4,0,1,52,2973.367
297.588,3,3,0,1,56,2048.158
276.78,3,4,0,1,29,1604.2885
473.568,4,2,0,1,59,1850.58
285.708,4,1,0,0,56,782.721
242.664,4,2,0,1,27,1776.63465875
217.512,4,2,0,1,47,1027.3035
465.996,4,4,0,1,39,3038.0676125
359.376,4,2,0,1,70,1176
567.48,4,3,0,1,50,2693.43925
237.564,4,2,0,1,49,1491.137
555.396,4,4,0,1,49,2376.27
528.78,4,1,0,0,48,545.93
724.608,4,5,0,1,32,4265.464
389.604,4,5,0,1,40,2670.844
305.688,4,3,0,1,73,2015.8
338.52,4,2,0,1,52,1204.27
331.596,4,5,0,1,37,1979.164
329.532,4,2,0,0,38,874.825
481.764,4,2,0,1,59,1292.76
294.18,4,2,0,1,51,1319
213.084,4,2,0,1,73,893.84
247.188,4,4,0,1,39,1810.534
367.068,4,3,0,1,44,1818.788
326.772,4,2,0,0,55,1497
348.48,4,2,0,1,72,979.952
776.34,4,5,0,1,59,4377.347
303.96,4,4,0,0,52,1016.32
601.788,4,5,0,1,28,1171.454
333.42,4,2,0,1,73,1079
196.74,4,5,0,1,46,1199.4
351.12,4,2,0,1,52,836.95
584.604,4,5,0,1,19,1406.42
506.376,4,10,0,1,41,2799.253
294.804,4,2,0,1,57,2096.216
795.6,4,4,0,1,48,4212.642
514.848,4,3,0,1,56,2794.081
451.416,4,4,0,1,44,2225.065
338.532,4,5,0,1,55,2819.272
1163.496,4,4,20,1,46,2769.252
318.336,4,4,0,1,36,3504.51755
190.752,4,2,0,0,76,1007.92
170.748,4,1,0,0,74,1182.2
175.368,4,2,0,1,57,1578.465
179.688,4,3,0,1,55,1780.316
521.424,4,3,0,0,36,1112.92
766.932,4,4,0,1,42,1959.611
159.156,4,2,0,1,43,993.094
521.088,4,5,0,1,54,3786.8843
404.772,4,3,0,1,50,1298.4
338.016,4,3,2,0,48,2542.60725
652.092,4,4,0,1,40,4394.319725
321.192,4,4,0,1,47,3981.16175
361.38,4,2,0,0,52,1368.71
228.816,4,3,0,1,34,1454.362
421.692,4,3,0,1,37,2243.55
196.572,4,4,0,1,48,3288.37
208.128,4,2,0,1,70,1126.16
458.808,4,4,0,1,55,3029.995
92.964,4,2,0,1,63,467.688
177.288,4,3,0,1,27,1800.365
269.688,4,2,0,1,53,2322.006
358.968,4,2,0,1,55,1460.34
203.4,4,2,0,1,56,1326.88
351.048,3,2,0,1,50,893.215
338.112,3,1,0,0,57,1504.446
333.192,3,4,0,1,51,3407.215
500.34,3,2,0,1,52,1958.039
346.74,3,4,0,1,39,2604.986
250.032,3,2,0,1,47,899.28
493.884,3,5,0,1,43,2679.896
322.584,3,4,0,1,62,2071.63
557.52,3,5,0,1,52,6647.938
282.096,3,3,0,1,82,1487.6
514.524,3,3,0,1,54,3463.64
401.364,3,4,0,1,46,2271.8115600048
331.968,3,3,0,0,43,1845.775
487.092,3,3,0,1,60,2307.7285
379.92,3,4,0,1,42,2295.756
99.516,3,1,0,0,63,937.144
129.384,3,3,0,1,27,1361.69940625
320.58,3,3,0,1,25,1435.4
258.432,2,2,0,0,66,1154
511.596,2,4,0,0,41,4198.775
297.372,2,4,0,1,57,2378.4
206.472,2,3,0,0,38,1443.243875
155.484,2,1,0,0,71,573.912
291,2,4,0,0,39,1516.396
633.66,2,3,0,0,28,3206.6
387.684,2,2,0,1,48,1392.904
555.504,2,4,0,1,39,1580.8
490.02,2,3,0,1,39,1700.516
311.232,2,4,0,1,40,1931.608
330.552,2,2,0,1,67,1476.3520625
103.176,2,1,0,0,57,540.64
207.828,2,3,0,1,31,3159.7416375
208.068,2,2,0,0,50,1415.356
192.792,2,1,0,1,63,1250.913
216.756,2,2,0,0,70,1155.6
219.396,2,3,0,1,38,1283.936
345.612,2,3,0,1,32,1722.51205
171.54,2,2,0,1,73,1164
258.456,2,3,0,0,36,579
360.264,2,2,0,1,67,1565
258.864,2,4,0,1,33,2299.654
332.22,2,2,0,1,64,1972.51975
538.884,2,4,0,1,45,2909.456
541.14,2,5,0,1,42,1941.751
135.9,2,2,0,0,70,992
448.764,2,4,0,1,57,2746.725
363.936,2,4,0,1,32,1845.42
672.372,2,3,0,1,51,3070.264
782.7,2,4,0,1,33,3083.44
264.288,2,2,0,0,59,4138.129
599.556,2,3,1,0,38,1661.4
501.9,2,4,2,1,32,1994.38
331.452,2,5,0,1,33,2315.387
281.304,2,1,0,0,65,1765
596.736,2,5,0,1,52,5188.224
397.224,2,3,0,1,51,2092.404
131.604,2,1,0,0,64,587
135.108,2,2,0,1,50,1440
393.648,2,2,0,1,51,2239.44
348.78,2,5,0,0,45,1763.928
206.928,2,4,0,1,52,2058.744
716.304,2,4,0,1,37,4061.4
187.164,2,1,0,1,45,1038.65725
354.804,2,4,0,1,34,4009.954
304.716,2,2,0,0,51,1565.442
923.364,2,5,0,1,45,3040.621
549.216,2,3,0,1,59,1661.819
182.88,2,1,0,1,36,791.7
552.18,2,5,0,1,56,2593.948
390.336,2,3,0,0,55,3435.5785
623.4,2,3,0,0,43,4803.572
484.524,4,2,0,0,46,1036.172
467.328,4,3,0,0,38,1099.118
485.508,4,3,0,1,63,3157.256
92.004,4,1,0,0,62,620
517.416,4,3,0,0,52,2030.589
534.108,4,4,0,1,35,2690.696
330.912,4,6,0,1,36,2934.524
823.512,4,5,5,1,49,2912.113
322.38,4,2,0,1,62,1471.594
171.564,4,1,0,0,57,557.792
173.808,4,2,0,1,36,719.022
667.272,3,2,0,1,71,1888
115.356,3,1,0,0,57,433.316
279.576,3,4,0,1,54,1756.8
184.428,3,2,0,0,45,1384.46
361.32,3,6,0,1,38,2163.44
359.292,3,2,0,1,47,2211.652
135.504,3,2,0,0,59,630
520.704,3,3,0,1,51,3466.667
516.996,3,4,0,1,46,2053.21475
501.012,3,5,0,1,58,2218.59
373.332,3,2,0,1,77,1368.8
422.232,3,3,0,0,54,2899.624
194.832,3,3,0,1,59,1458.35
489.3,3,4,0,1,49,3424.7
314.304,3,4,0,1,54,2021.8
302.148,3,2,0,1,67,1268.5
205.932,3,2,0,1,74,1125
299.22,3,3,0,0,42,1493.5
168.792,3,1,0,0,58,795.16
295.44,4,2,0,1,55,919.8
916.152,4,4,2,1,46,5940.128
347.304,4,2,0,0,37,1009.2
433.836,4,6,0,0,56,2217.336
129.888,4,1,0,1,80,696
430.38,4,6,0,1,21,3539.3895
223.548,4,3,0,0,43,1722.8
575.736,4,4,4,1,53,3721
373.992,3,1,2,1,48,2058.328
356.016,3,3,0,1,46,4401.996
460.98,3,3,0,1,54,1955.28
565.476,3,2,0,1,43,2225.25
822.48,3,2,4,1,54,3065.629
139.044,3,1,0,0,56,642.86
576.66,3,4,0,1,50,4820.406
342.516,3,3,0,1,40,2825.49
471.72,3,5,0,1,35,1942.483
772.212,3,4,0,1,32,3688.985
459.552,3,3,0,0,43,1348.984
365.388,3,2,0,0,33,1431.307
120.324,3,1,0,0,96,415.1
444.456,3,2,6,1,30,2592.874
528.06,3,3,0,1,50,3009.374
533.04,3,3,3,1,56,1886.599
151.8,3,1,0,1,31,827.64
231.792,3,1,0,1,91,619.235
675.144,3,2,0,1,59,2782.884
303.192,3,2,0,1,54,4092.03
666.828,3,3,0,0,55,2395.43
544.188,3,3,0,1,58,1685.101
166.944,3,1,0,1,71,458.89
319.812,3,3,0,1,31,2550.293
441.336,3,3,0,0,38,1317.141
115.344,3,1,0,1,52,480.096
134.292,3,1,0,0,80,555.648
165.744,3,1,0,0,65,614.754
703.44,3,3,0,1,39,1853.604
490.02,3,3,0,0,54,3334.321
446.184,3,3,0,1,62,2508.71
607.38,3,3,0,1,46,2488.974
244.38,3,1,0,0,47,660.068
124.908,3,1,0,0,60,686.234
400.128,3,2,0,1,59,1744.429
342.252,4,6,0,1,64,3024.18
450.192,4,4,1,1,53,3320.56
278.208,4,4,0,1,51,2882.36
495.036,4,6,0,1,52,3106.124
452.844,4,4,0,1,63,2995.292
244.524,4,4,0,1,33,2240.9
292.956,4,4,0,1,48,1430.8085
315.924,4,4,0,1,30,1183.24
285.912,4,2,0,0,43,933.2
364.416,4,3,0,0,63,1475.2
493.284,4,2,0,1,42,2991.566
396.372,3,3,0,1,40,1965.51
422.82,3,3,0,1,29,1346.024
406.224,3,4,0,0,47,2155.506
345.516,3,2,0,1,66,1617.105
182.844,3,1,0,0,69,688.852
361.884,3,2,0,1,26,1422.838
239.412,3,1,0,0,67,713.819
111.612,3,1,0,0,58,489.311
223.932,4,1,0,0,76,735.836
140.316,4,2,0,1,78,1140
403.248,4,3,0,1,27,1757.28
369.9,4,3,0,1,30,1800.5
554.232,4,2,20,0,50,4629.8
295.356,4,2,0,0,32,1555.716
204.12,4,1,0,0,76,795.724
566.16,4,4,0,1,36,2489.344
376.188,4,2,0,1,50,1593.676
71.268,4,1,0,0,72,612.02
262.788,4,2,0,1,53,1619.515
141.048,4,2,0,1,73,1090
320.436,4,3,0,0,42,1444.225
460.056,4,4,0,1,34,2439.934
328.848,4,4,0,1,53,1825.95225
213.564,4,3,0,0,36,1203.725
604.992,4,4,0,1,29,2096.455
167.76,4,1,0,1,66,662.36
164.004,4,1,0,0,84,733
317.628,4,5,0,0,60,3278.863125
486.012,4,6,0,1,44,2881.246
410.448,4,3,0,1,50,1810.503
459.912,4,4,0,1,43,1451.892
686.16,4,4,0,0,33,1404.204
255.072,4,1,0,0,73,743.88
294.732,4,3,0,1,44,2613.535
399.444,4,2,0,1,58,1682.247
329.184,4,4,0,1,34,1839.284
390.288,4,4,0,1,30,1233
212.232,4,3,0,1,69,1242.996
190.308,4,1,0,1,47,975
335.388,4,2,0,1,48,1392.837
221.256,4,5,0,1,26,3127.561
698.172,4,6,0,1,37,1682.705
535.536,4,5,0,1,33,1814.67
197.22,4,1,0,0,74,581.966
311.112,4,2,0,0,65,993.438
388.668,4,3,0,1,82,1492.308
488.94,4,4,0,1,47,2411.052
168.78,4,1,0,1,47,380.997
538.944,4,5,0,1,46,2192.03
275.7,4,2,0,1,52,1125.554
421.92,4,3,0,1,50,1761.212
438.72,4,3,0,1,53,1692.232
263.628,4,1,0,0,72,629.39
248.772,4,1,1,1,60,799.487
374.436,4,1,0,0,79,603.063
470.508,4,5,0,1,36,1224.076
529.764,4,3,0,1,59,2131.76
319.596,4,3,0,1,41,1469.36
586.116,4,3,0,1,58,2633.333
593.22,4,4,0,0,33,2248.812
431.952,4,2,0,1,74,1621.126
467.676,4,3,0,1,31,2311.764
497.124,4,2,0,1,73,1213.516
158.964,4,1,0,0,67,546.091
156.384,4,1,0,0,51,495.94
221.76,4,2,0,0,70,771.52
528.888,4,2,0,1,59,1580.577
770.868,4,4,0,1,44,2690.314
182.304,4,4,0,1,52,2289.066
293.352,4,2,0,1,45,625.36
725.4,4,3,0,1,60,1543.515
261.36,4,1,0,1,52,520.544
255.12,4,2,0,1,74,1001.916
603.06,4,4,0,1,38,2161.228
182.112,4,1,0,1,47,743.802
241.92,4,4,0,1,35,850.713
339.156,4,4,0,1,55,1636.17
443.676,4,3,0,1,30,3383.532
437.232,4,4,0,1,42,1877.438
259.92,4,2,0,1,80,484.2
399.588,4,2,0,1,80,1120.4
509.736,4,2,0,1,65,1123.352
740.664,4,6,0,1,51,2926.543
441.78,3,4,0,1,35,2027.246
330.54,3,3,0,1,29,856.8
736.98,3,3,0,1,38,3013.2
535.848,3,2,0,1,55,1556.12
617.4,3,3,0,1,38,2313.844
462.792,3,1,10,1,66,-268
437.376,3,2,0,1,59,1450.377
491.688,3,4,0,1,41,1890.114
273.804,3,2,0,1,50,1176.8
363.12,3,1,0,0,65,557.32
818.712,3,5,0,0,35,4038.777
420.192,3,3,0,1,53,2982.487
332.508,3,3,0,1,33,2546.344
207.588,3,1,10,0,29,1295.24
464.268,3,4,0,1,39,2297.09
616.164,3,2,0,0,50,1779.48
756.348,3,5,0,1,32,3249.592
230.508,3,1,0,1,45,544.11
446.796,3,2,0,1,54,3299.35
428.964,3,3,0,1,49,1899.463
164.928,3,1,0,0,67,681.654
500.04,3,2,0,1,53,2001.475
479.664,3,2,0,1,59,2193.223
148.464,3,1,0,1,72,888.758
631.44,3,4,0,1,46,2044.287
666.024,3,3,0,1,48,2513.785
642.24,3,3,9,1,50,2273.528
786.984,3,4,2,1,72,3219.463
740.28,3,3,0,1,34,2327.325
849.036,3,5,0,1,48,3370.794
628.776,3,4,0,1,38,1729.757
712.056,3,3,0,1,55,3594.141
489.744,3,2,0,0,48,1550
880.836,3,5,0,1,43,2596.02
313.152,3,3,0,0,26,1070.636
416.424,3,3,0,1,48,2381.692
695.724,3,4,0,1,49,3425.476
822.396,3,4,0,1,48,2374.488
641.676,3,2,0,1,45,2150.057
839.568,3,3,0,0,48,2711.419
467.076,3,3,0,1,55,3291.376
720.492,3,4,0,1,33,2426.368
302.424,3,2,0,0,53,1081.034
846.576,3,3,0,1,52,2059.248
532.68,3,2,0,1,66,1364.1
256.2,3,1,0,1,48,1046.945
148.716,4,1,0,0,73,201.4
597.456,4,4,0,1,32,1131.504
418.212,4,3,0,0,52,2010.096
734.748,4,3,0,1,66,2463.926
73.74,4,1,0,1,35,718.94
305.208,4,1,0,0,49,1253.096
724.548,4,4,0,1,44,2731.246
523.764,4,5,0,1,31,2698.908
270.072,4,2,0,1,56,1416.259
450.636,4,3,0,1,57,1831.969
302.544,4,2,0,1,49,772.282
412.452,4,3,0,1,49,1396.124
800.964,4,5,6,1,28,3704.926
189.66,4,1,0,0,72,615.204
242.688,4,3,0,1,48,1368.538
438.324,4,5,0,1,31,2595.544
581.4,4,2,0,1,58,920.111
617.988,4,3,0,0,47,1844.488
174.564,4,1,0,0,42,1064.628
185.844,4,1,0,0,74,487.888
387.384,4,4,0,1,32,1793.752
433.464,4,3,0,0,46,1472.23
657.516,4,5,0,1,48,3590.724
871.632,4,5,0,1,40,2343.626
176.604,4,1,0,1,55,450.43
781.368,2,4,0,0,38,1928.964
208.8,2,1,0,0,53,1247.63
262.464,2,1,0,0,79,629.278
350.376,2,2,0,1,24,1432.862
402.408,2,2,0,1,56,1263
397.476,2,5,0,1,53,2910.493
244.596,2,2,0,1,71,729.839
383.364,2,3,0,1,62,1692.868
263.016,2,2,0,0,58,873.014
197.412,2,2,0,0,73,937.273
142.872,2,1,3,1,29,515
278.076,2,1,0,0,85,938.2
203.184,2,1,0,0,73,832.27
290.352,2,4,0,1,38,2107.503
124.188,2,1,0,0,40,354.62
311.964,2,4,0,1,52,1965.88
473.832,2,1,0,0,65,664.525
441.024,2,3,0,1,54,1925.268
579.348,2,5,0,1,39,3548.533
347.028,2,2,0,0,35,1785.232
443.064,2,3,0,1,37,1612.147
370.668,2,2,0,0,36,1027.125
273.432,2,3,0,1,35,1442.666
464.952,2,3,0,1,51,1419.972
237.096,2,2,0,0,50,1303.925
228.684,2,1,0,0,52,895.755
152.916,2,1,0,0,80,480.929
153.948,2,2,0,0,59,957.493
222.96,2,1,0,0,85,535.129
150.288,2,1,0,1,27,268.12
305.1,2,2,0,0,48,1697.967
464.1,2,2,0,1,47,838.05
525.624,2,3,0,0,22,1563.136
234.936,2,4,0,1,30,1251.272
503.844,2,6,0,1,40,1476.772
482.652,2,4,0,1,47,1356.924
376.44,2,2,0,1,55,1271.966
211.632,2,1,0,0,66,500.228
259.008,2,1,0,0,81,526.936
212.952,2,3,0,0,30,805.004
279.048,2,3,0,1,33,1500.554
367.32,2,4,0,0,42,1342.081
642.78,2,6,0,1,38,1410.82
171.384,2,2,0,0,34,628.45
395.448,2,3,0,1,38,2674.75
221.208,2,2,0,1,79,839.469
532.632,2,4,0,1,49,2108.9
263.028,2,4,0,1,35,2373.65
357.084,2,2,0,1,54,1369.738
317.064,2,4,0,1,32,1349.442
270,4,1,0,0,58,757.344
442.32,4,3,0,0,38,728.7
356.424,4,2,0,1,51,875.275
271.632,4,4,0,1,35,786.402
423.864,4,2,0,1,60,817.54
588.612,4,4,0,1,35,1784.984
490.08,4,5,0,1,34,2028.804
391.416,4,3,0,0,39,891.088
310.296,4,1,0,0,69,591
508.824,4,4,0,1,31,2491.764
219.672,4,1,0,0,56,693.975
250.476,4,1,0,0,68,540.483
581.448,4,3,0,1,55,2619.873
226.188,4,2,0,1,71,1248.79
295.992,4,2,0,0,71,1198.302
187.14,4,2,0,0,74,491.808
485.148,4,2,0,1,44,1357.322
633.036,4,3,0,1,21,2885.794
555.516,4,3,0,1,45,1538.713
692.184,4,5,0,1,54,3329.089
333.3,4,2,0,1,55,664.24
496.968,4,2,0,1,75,1405.4
677.304,4,3,0,1,52,2263.915
373.188,4,1,0,1,46,1243.625
349.248,4,3,0,1,56,1311.526
225.708,4,1,0,1,61,698.86
294.036,4,1,0,1,58,1024.8
408.12,4,5,0,1,38,2287.264
404.916,4,4,0,1,34,1389.212
318.888,4,2,0,1,53,975.245
121.104,4,1,0,1,58,516.439
513.72,4,2,0,1,69,1533.92
460.668,4,3,0,1,51,3164.78
188.616,4,2,0,0,36,1072.6
564.072,4,3,0,1,60,1658.34
292.524,4,4,0,1,43,2278.182
372.312,4,5,0,1,27,2382.15
457.044,4,2,0,1,65,1184.22
284.448,4,4,0,1,35,2086.022
712.356,4,4,0,1,34,2331.375
1167.864,4,5,0,0,38,3233.377
424.2,4,3,0,1,37,2555.32
389.94,4,1,20,1,49,855.052
274.2,4,2,0,1,50,2056.041
692.448,4,4,0,1,39,3851.199
281.976,4,2,0,1,56,887.52
283.98,4,2,0,0,89,1291.82
182.784,4,1,0,0,58,626.652
502.344,4,4,0,1,39,4022.92555
866.472,4,4,0,1,43,5063.379175
1126.512,4,4,0,1,51,5898.35
1187.976,4,6,0,1,45,6060.964
623.244,4,3,0,1,54,3190.725125
462.936,4,2,0,1,50,1622.74
753.792,4,5,0,1,38,2734.9
479.244,4,4,0,1,40,2613.35
1307.52,4,5,0,1,37,3576.3
483.924,4,3,0,1,34,2325.75
453.828,4,3,0,0,29,1479.04
404.508,4,1,0,0,60,804.32
210.096,4,1,0,0,78,623.616
415.284,4,2,0,0,59,1841.54
266.892,4,2,0,1,77,929
636.312,4,5,0,1,34,2775.4
540.588,4,4,0,1,49,2918.8
330.948,4,3,0,1,26,1231.01448125
200.64,4,4,0,1,47,2699.68
369.384,4,4,0,1,45,1887.1
325.896,4,4,0,0,45,2739.001
511.128,4,4,0,0,45,1602.484
534.732,3,2,0,1,63,1095.152
280.092,3,2,0,1,36,1019.77
554.184,3,3,0,1,54,3103.084
1013.556,3,4,0,1,54,4559.877
1016.256,3,5,0,1,45,4180.0607720437
385.152,3,3,0,1,41,2958.82
373.5,3,4,0,1,38,1901.31
519.42,3,6,0,1,32,6575.586
1225.044,3,2,0,0,65,2258.88
480.48,3,2,0,0,58,1511.38
876.9,3,6,0,1,28,3071.204
341.328,3,3,0,0,72,2317.173
552.48,3,4,0,0,78,2612.325
447.54,3,2,0,1,29,1284.784
888.96,3,3,0,1,59,2091.741
716.388,3,4,0,1,47,2375.968
1030.392,3,5,0,1,33,2160.494
391.008,3,3,2,1,44,1891.351
676.308,3,4,0,1,69,1827.032
645.228,3,4,0,1,35,2301.221
541.764,3,2,0,1,55,1546.955
1293.972,3,4,0,1,38,5964.856
579.66,3,3,0,1,47,2730.938
463.692,3,3,0,1,29,3281.986
1092.444,3,5,0,1,47,5007.574
263.52,3,3,0,1,33,1306.586
761.856,3,4,0,1,48,4074.397
1695.48,3,5,0,1,40,5895.032
258.888,3,2,0,1,79,1263.47
367.548,3,2,0,0,34,1759.258
215.028,3,1,0,0,24,1262.576
245.232,3,2,0,0,34,2015.74
227.832,3,1,0,0,35,2042.642
396.12,3,2,0,1,33,2929.323
383.172,3,1,0,0,24,6301
493.116,3,3,0,0,43,1793.609
583.596,3,4,0,1,27,3099.627
564.732,3,3,0,1,50,2597.274
269.988,3,1,0,0,56,1367.205
446.904,3,3,0,1,32,1597.324
392.16,3,4,0,1,40,2547.522
381.888,3,2,0,1,83,1083.418
449.064,3,3,0,1,54,1544.8
482.16,3,4,0,1,56,2299.203
384.48,3,1,0,0,66,942.85
289.332,3,2,0,0,28,2254.108
1154.88,3,5,0,1,33,3883.326
413.544,3,2,0,1,69,1212
72.312,3,1,0,1,54,613.36
219.924,3,1,0,0,79,1159.45
1111.236,3,4,0,1,42,2701.054
718.272,3,4,0,1,44,1910.112
396.312,3,1,0,0,61,1116.73
510.036,3,4,0,1,37,3815.912
301.428,4,2,0,0,66,859.62
410.256,4,3,0,1,55,2841.812
459.876,4,5,0,1,43,2735.338
320.952,4,3,0,0,53,1286.84
274.656,4,5,0,1,28,1439.616
238.464,4,3,0,1,52,2414.888
506.688,4,4,0,1,49,1775.031
239.208,4,2,0,1,38,2144.3
525.324,4,3,1,1,38,1587.864
136.596,4,1,0,0,65,587.88
266.928,4,4,0,1,35,2997.388
154.428,4,2,0,1,57,1404.2
560.244,4,4,4,1,31,4256.784
350.952,4,2,0,1,58,1450.184
324.456,4,5,0,1,35,2363.712
616.548,4,4,1,1,54,3300.244
124.476,4,2,0,1,42,681.7
290.316,4,4,0,1,37,1574.976
267.888,4,3,0,1,43,1628.936
181.284,4,2,0,1,25,1556.724
80.904,4,3,0,1,48,1345.44
553.476,4,6,0,1,38,2547.164
364.932,4,3,0,1,49,261
361.644,4,4,0,1,29,1395.8
175.716,4,2,0,0,29,2033.976
244.032,4,3,0,1,48,3002.256
435.744,4,6,0,1,59,3435.432
634.644,4,4,0,1,33,3494.688
301.212,4,2,0,1,75,925.74
236.304,4,2,0,1,26,4853.41
308.688,4,3,0,1,58,2489.769
361.764,4,2,0,1,62,1477.22
457.176,4,4,0,1,60,2715.03
277.26,4,2,0,0,53,2198.711
500.928,4,2,2,1,67,1415
540.648,4,2,0,1,54,1768.524
712.704,4,4,0,1,45,3453.112
188.16,4,3,0,1,72,1346.432
294.852,4,2,0,0,77,1253.56
386.004,4,3,0,1,33,2506.531
316.188,4,3,0,1,30,2940
567.84,4,2,0,1,52,1506.437
398.232,4,2,0,1,65,1206.8
782.496,4,4,0,1,35,2830.00575
290.496,4,3,0,1,53,1947.349
328.368,4,3,0,1,55,1609.982
288.816,4,2,0,1,71,869.203
246.984,4,3,0,1,50,2104.538
1074.012,4,4,0,0,52,2464.2654023669
287.316,3,4,0,0,42,2003.09693125
193.056,3,3,0,1,61,1422.852
479.748,3,5,0,1,39,1381.8
227.04,3,4,0,1,20,777.8
604.02,3,4,0,1,51,1287.2
360.72,3,3,0,1,36,1597.2
630.78,3,4,0,1,30,1526.076
675.192,3,3,0,1,46,2114.596
317.076,3,5,0,1,45,1308.85
342.564,3,1,0,1,48,831.75
671.652,3,4,0,1,52,2888.928
218.748,3,1,0,0,69,720
357.792,3,5,0,1,46,833.4
499.128,3,4,0,0,49,1255.7
141.456,3,1,0,0,48,365
175.128,3,1,0,0,95,272
1001.4,3,4,0,1,42,1786.1
130.992,3,1,0,0,70,294
264.048,3,4,0,1,32,2173.68
212.616,3,2,0,1,56,406.181
230.736,3,2,0,1,59,597.121
209.196,3,2,0,1,58,1202.7360625
217.248,3,2,0,1,50,1277.715175
190.308,3,2,0,0,58,178.68
103.08,3,2,0,1,75,1063.44
352.428,3,2,0,1,52,1304
205.068,3,4,0,1,25,1132.063
388.32,3,3,0,1,35,2179.8
124.908,3,1,0,1,50,1076
75.984,3,1,0,0,59,486
292.284,3,3,0,1,33,2193.2
161.1,3,2,0,1,55,1888
56.556,3,1,0,0,84,637.352
358.536,3,2,0,1,31,3782.8
169.38,3,1,0,0,70,900
336.156,3,3,0,0,43,2715.317
327.78,3,4,0,1,35,2117.06
372.384,3,3,0,1,47,4050.4
33.348,3,1,0,1,58,563
307.344,3,1,0,0,65,661
434.472,3,2,0,1,61,1287.73
302.268,3,2,0,1,26,1037.28
470.904,3,2,0,1,56,587.3
228.048,3,1,0,1,73,1113.44
260.76,3,2,0,1,53,571.25
148.044,3,1,0,0,59,782
264.444,3,2,0,1,88,858
288.024,3,2,0,1,52,1568.918
44.064,3,1,0,1,63,626
296.628,3,2,0,1,58,1084.3
67.704,3,2,0,1,59,1022.2
551.736,3,5,0,1,43,2376.264
531.036,3,2,0,1,63,2514.372
479.436,3,3,1,1,57,5666.2
941.676,3,3,0,1,52,3297.368
252.12,3,2,0,1,72,1136.25
900.516,3,3,0,1,53,3044.008
271.668,3,2,0,1,67,2012.948
491.028,3,3,0,1,32,2676.164
548.112,3,3,0,1,60,2781.56
467.364,3,4,0,1,49,1534.73
329.532,3,4,0,1,49,1721
918.36,3,3,0,1,61,3439.493
437.964,3,1,0,1,40,1184.2
311.4,3,2,0,1,42,2146.22
470.964,3,3,0,0,50,2282.5975
241.74,3,1,0,0,86,561
1140.12,3,4,0,1,52,3215.2
604.548,3,4,0,1,46,2254.07
340.488,3,3,0,1,58,5695
280.416,3,2,0,0,53,1594.3
593.76,3,4,0,1,57,2983.261
154.524,3,1,0,0,86,624
406.932,3,5,0,1,53,4082.36
419.1,3,2,0,1,51,3385.978
214.32,3,2,0,1,77,1596.5
175.2,3,2,0,1,62,815.5
621.864,3,4,0,1,53,5014.502
194.94,3,1,0,0,73,885.5
411.48,3,1,0,0,65,1957.104
386.268,3,2,0,1,60,796.2
209.88,3,1,0,1,61,978
1463.424,3,5,21,1,36,2781.07
207.024,3,2,0,1,72,807.28
389.364,3,2,0,0,37,1880.404
436.536,3,2,0,1,59,2490.274
311.688,3,2,0,1,55,1564.8
143.796,3,2,0,1,60,1370
682.692,3,4,0,1,34,4984.43375
381.072,3,2,0,0,46,968
176.604,3,2,0,1,54,1089.45993625
298.008,3,3,0,0,43,1872.144
422.64,3,4,0,1,75,1981.075
64.368,3,1,0,0,59,1323.306
651.624,3,4,0,1,35,2122.154
86.64,3,2,0,1,39,2098.856
453.672,3,3,0,1,49,3270.882
257.916,3,1,0,1,36,1211.947
633.888,3,3,0,0,52,2152.280704
508.704,3,2,0,1,50,1583.047
231.528,3,7,0,1,34,2300.454
142.824,3,2,0,1,51,734.28
295.236,3,2,0,1,55,1074.372
174.816,3,1,0,0,93,1084.908
481.692,3,4,0,1,37,1463.1
490.536,3,4,0,1,51,2878.136
467.592,3,4,0,1,32,5690.36
292.848,3,2,0,1,56,1611.372
283.092,3,2,0,1,64,2595
431.1,3,3,0,1,44,1281.9525
239.352,4,4,0,1,40,962.6
491.196,4,2,0,1,46,1656.577
171.324,4,2,0,0,43,525
444.432,4,4,0,1,51,2069.52
545.988,4,2,0,1,73,2044.568
998.22,4,4,0,1,49,2576.862
653.352,4,3,0,1,49,2492.183
345,4,2,0,1,62,1992.959
256.056,4,3,0,1,29,2009.628
351.024,4,4,0,1,36,1391.104
167.232,4,1,0,0,50,2301.376
414.768,4,2,0,1,51,902.704
420.828,4,5,0,1,39,2075.5
435.84,4,3,0,1,46,1014.46
544.428,4,7,0,1,35,1591.984
404.724,4,6,0,1,25,1424.608
261.9,4,2,0,1,73,997.927
811.896,4,9,0,0,42,1811.04
576.912,4,5,0,1,54,1945.6
264.48,4,2,0,0,47,666.948
652.62,4,5,0,1,38,2790.267
349.548,4,4,0,1,44,1380.108
255.804,4,2,0,1,73,1191.136
187.788,4,5,0,1,30,1015.4
333.9,4,4,0,1,32,842.6
169.14,4,2,0,1,55,725.246
315.396,4,1,0,1,68,573.773
1165.284,4,4,4,1,52,1772
709.26,3,4,0,1,47,3900.2245
261.636,3,2,4,1,51,948.2
302.52,3,4,0,1,37,2331.142
104.232,3,1,0,1,73,757
287.076,3,3,0,1,53,3043.843
314.796,3,3,0,1,60,1465
424.644,3,5,0,0,53,2101.2
86.964,3,1,0,1,57,276.12
